# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
mRNA		GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	829468	830870	+	XM_021482044.1		XP_021338608.1	hypothetical protein		33043706	BMR1_03g02366	1341	1341	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	829468	830870	+	XP_021338608.1		XM_021482044.1	hypothetical protein		33043706	BMR1_03g02366	1341	446	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	830846	832618	+						24425116	BMR1_03g02367	1773		partial;old_locus_tag=BBM_III02370
mRNA		GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	830846	832618	+	XM_021482045.1		XP_021338609.1	conserved Plasmodium protein, unknown function		24425116	BMR1_03g02367	1731	1731	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	830846	832618	+	XP_021338609.1		XM_021482045.1	conserved Plasmodium protein, unknown function		24425116	BMR1_03g02367	1731	576	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	832750	833946	-						24425117	BMR1_03g02375	1197		partial;old_locus_tag=BBM_III02375
mRNA		GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	832750	833946	-	XM_021482046.1		XP_021338610.1	26S proteasome regulatory subunit T6		24425117	BMR1_03g02375	1176	1176	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	832750	833946	-	XP_021338610.1		XM_021482046.1	26S proteasome regulatory subunit T6		24425117	BMR1_03g02375	1176	391	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	834307	835349	-						24425118	BMR1_03g02380	1043		partial;old_locus_tag=BBM_III02380
mRNA		GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	834307	835349	-	XM_012793633.1		XP_012649087.1	pre-mRNA-splicing factor RBM22/SLT11		24425118	BMR1_03g02380	1020	1020	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	834307	835349	-	XP_012649087.1		XM_012793633.1	pre-mRNA-splicing factor RBM22/SLT11		24425118	BMR1_03g02380	1020	339	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	835369	837462	-						24425119	BMR1_03g02385	2094		partial;old_locus_tag=BBM_III02385
mRNA		GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	835369	837462	-	XM_021482047.1		XP_021338611.1	cathepsin C		24425119	BMR1_03g02385	1512	1512	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	835369	837462	-	XP_021338611.1		XM_021482047.1	cathepsin C		24425119	BMR1_03g02385	1512	503	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	838203	839333	+						24425120	BMR1_03g02390	1131		partial;old_locus_tag=BBM_III02390
mRNA		GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	838203	839333	+	XM_012793635.1		XP_012649089.1	Actin		24425120	BMR1_03g02390	1131	1131	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	838203	839333	+	XP_012649089.1		XM_012793635.1	Actin		24425120	BMR1_03g02390	1131	376	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	839578	841714	+						24425121	BMR1_03g02395	2137		partial;old_locus_tag=BBM_III02395
mRNA		GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	839578	841714	+	XM_021482048.1		XP_021338612.1	hypothetical protein		24425121	BMR1_03g02395	2031	2031	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	839578	841714	+	XP_021338612.1		XM_021482048.1	hypothetical protein		24425121	BMR1_03g02395	2031	676	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	841975	842802	+						33043707	BMR1_03g02396	828		partial
mRNA		GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	841975	842802	+	XM_021482049.1		XP_021338613.1			33043707	BMR1_03g02396	828	828	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	841975	842802	+	XP_021338613.1		XM_021482049.1	Protein IWS1 homolog A		33043707	BMR1_03g02396	828	275	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	842900	845494	+						24425123	BMR1_03g02397	2595		partial;old_locus_tag=BBM_III02405
mRNA		GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	842900	845494	+	XM_021482050.1		XP_021338614.1	hypothetical protein		24425123	BMR1_03g02397	2220	2220	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	842900	845494	+	XP_021338614.1		XM_021482050.1	hypothetical protein		24425123	BMR1_03g02397	2220	739	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	845570	846815	-						24425124	BMR1_03g02410	1246		partial;old_locus_tag=BBM_III02410
mRNA		GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	845570	846815	-	XM_021482051.1		XP_021338615.1	DNA repair protein RAD51		24425124	BMR1_03g02410	1065	1065	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	845570	846815	-	XP_021338615.1		XM_021482051.1	DNA repair protein RAD51		24425124	BMR1_03g02410	1065	354	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	847121	848613	-						24425125	BMR1_03g02415	1493		partial;old_locus_tag=BBM_III02415
mRNA		GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	847121	848613	-	XM_012793640.1		XP_012649094.1	PES1, NOP7, pescadillo		24425125	BMR1_03g02415	1299	1299	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	847121	848613	-	XP_012649094.1		XM_012793640.1	PES1, NOP7, pescadillo		24425125	BMR1_03g02415	1299	432	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	850164	852714	-						24425126	BMR1_03g02420	2551		partial;old_locus_tag=BBM_III02420
mRNA		GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	850164	852714	-	XM_021482053.1		XP_021338616.1	Mechanosensitive ion channel protein 10		24425126	BMR1_03g02420	2361	2361	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	850164	852714	-	XP_021338616.1		XM_021482053.1	Mechanosensitive ion channel protein 10		24425126	BMR1_03g02420	2361	786	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	852822	857580	-						24425127	BMR1_03g02425	4759		partial;old_locus_tag=BBM_III02425
mRNA		GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	852822	857580	-	XM_021482054.1		XP_021338617.1	conserved Plasmodium protein, unknown function		24425127	BMR1_03g02425	4677	4677	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	852822	857580	-	XP_021338617.1		XM_021482054.1	conserved Plasmodium protein, unknown function		24425127	BMR1_03g02425	4677	1558	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	857746	859185	+						24425128	BMR1_03g02430	1440		partial;old_locus_tag=BBM_III02430
mRNA		GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	857746	859185	+	XM_012793643.1		XP_012649097.1			24425128	BMR1_03g02430	1440	1440	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	857746	859185	+	XP_012649097.1		XM_012793643.1	hypothetical protein		24425128	BMR1_03g02430	1440	479	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	859309	859795	+						24425129	BMR1_03g02435	487		partial;old_locus_tag=BBM_III02435
mRNA		GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	859309	859795	+	XM_021482055.1		XP_021338618.1	protein mago nashi		24425129	BMR1_03g02435	447	447	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	859309	859795	+	XP_021338618.1		XM_021482055.1	protein mago nashi		24425129	BMR1_03g02435	447	148	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	860118	861421	-						24425130	BMR1_03g02440	1304		partial;old_locus_tag=BBM_III02440
mRNA		GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	860118	861421	-	XM_012793645.1		XP_012649099.1	conserved Plasmodium protein, unknown function		24425130	BMR1_03g02440	1284	1284	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	860118	861421	-	XP_012649099.1		XM_012793645.1	conserved Plasmodium protein, unknown function		24425130	BMR1_03g02440	1284	427	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	861616	862431	+						24425131	BMR1_03g02445	816		partial;old_locus_tag=BBM_III02445
mRNA		GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	861616	862431	+	XM_012793646.1		XP_012649100.1	hypothetical protein		24425131	BMR1_03g02445	816	816	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	861616	862431	+	XP_012649100.1		XM_012793646.1	hypothetical protein		24425131	BMR1_03g02445	816	271	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	862830	863625	-						24425132	BMR1_03g02450	796		partial;old_locus_tag=BBM_III02450
mRNA		GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	862830	863625	-	XM_021482056.1		XP_021338619.1	coronin binding protein, putative		24425132	BMR1_03g02450	735	735	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	862830	863625	-	XP_021338619.1		XM_021482056.1	coronin binding protein, putative		24425132	BMR1_03g02450	735	244	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	863677	866409	+						24425133	BMR1_03g02455	2733		partial;old_locus_tag=BBM_III02455
mRNA		GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	863677	866409	+	XM_021482057.1		XP_021338620.1	acetyl-CoA synthetase		24425133	BMR1_03g02455	2049	2049	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	863677	866409	+	XP_021338620.1		XM_021482057.1	acetyl-CoA synthetase		24425133	BMR1_03g02455	2049	682	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	867469	870249	-						24425134	BMR1_03g02460	2781		partial;old_locus_tag=BBM_III02460
mRNA		GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	867469	870249	-	XM_012793649.1		XP_012649103.1	Transportin-2		24425134	BMR1_03g02460	2781	2781	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	867469	870249	-	XP_012649103.1		XM_012793649.1	Transportin-2		24425134	BMR1_03g02460	2781	926	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	870962	871306	+						24425135	BMR1_03g02465	345		partial;old_locus_tag=BBM_III02465
mRNA		GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	870962	871306	+	XM_012793650.1		XP_012649104.1			24425135	BMR1_03g02465	345	345	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	870962	871306	+	XP_012649104.1		XM_012793650.1	hypothetical protein		24425135	BMR1_03g02465	345	114	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	871303	871803	+						24425136	BMR1_03g02466	501		partial;old_locus_tag=BBM_III02470
mRNA		GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	871303	871803	+	XM_021482058.1		XP_021338621.1	thioredoxin 1		24425136	BMR1_03g02466	366	366	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	871303	871803	+	XP_021338621.1		XM_021482058.1	thioredoxin 1		24425136	BMR1_03g02466	366	121	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	871816	873007	+						24425137	BMR1_03g02475	1192		partial;old_locus_tag=BBM_III02475
mRNA		GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	871816	873007	+	XM_021482059.1		XP_021338622.1	Signal peptide peptidase		24425137	BMR1_03g02475	1002	1002	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	871816	873007	+	XP_021338622.1		XM_021482059.1	Signal peptide peptidase		24425137	BMR1_03g02475	1002	333	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	873068	873422	-						24425138	BMR1_03g02480	355		partial;old_locus_tag=BBM_III02480
mRNA		GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	873068	873422	-	XM_012793653.1		XP_012649107.1	UPF0235 protein Daro_3887		24425138	BMR1_03g02480	294	294	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	873068	873422	-	XP_012649107.1		XM_012793653.1	UPF0235 protein Daro_3887		24425138	BMR1_03g02480	294	97	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	874028	874941	+						24425139	BMR1_03g02485	914		partial;old_locus_tag=BBM_III02485
mRNA		GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	874028	874941	+	XM_021482060.1		XP_021338623.1	mitochondrial ribosomal protein L28 precursor, putative		24425139	BMR1_03g02485	834	834	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	874028	874941	+	XP_021338623.1		XM_021482060.1	mitochondrial ribosomal protein L28 precursor, putative		24425139	BMR1_03g02485	834	277	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	875092	878253	-						24425140	BMR1_03g02490	3162		partial;old_locus_tag=BBM_III02490
mRNA		GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	875092	878253	-	XM_012793655.1		XP_012649109.1			24425140	BMR1_03g02490	3162	3162	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	875092	878253	-	XP_012649109.1		XM_012793655.1	hypothetical protein		24425140	BMR1_03g02490	3162	1053	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	878579	881167	+						24425141	BMR1_03g02500	2589		partial;old_locus_tag=BBM_III02500
mRNA		GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	878579	881167	+	XM_012793656.1		XP_012649110.1	AP-1 complex subunit gamma-1		24425141	BMR1_03g02500	2589	2589	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	878579	881167	+	XP_012649110.1		XM_012793656.1	AP-1 complex subunit gamma-1		24425141	BMR1_03g02500	2589	862	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	882158	885774	-						24425142	BMR1_03g02505	3617		partial;old_locus_tag=BBM_III02505
mRNA		GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	882158	885774	-	XM_012793657.1		XP_012649111.1	ferlin, putative		24425142	BMR1_03g02505	3474	3474	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	882158	885774	-	XP_012649111.1		XM_012793657.1	ferlin, putative		24425142	BMR1_03g02505	3474	1157	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	886067	886734	-						24425143	BMR1_03g02510	668		partial;old_locus_tag=BBM_III02510
mRNA		GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	886067	886734	-	XM_021482061.1		XP_021338624.1	hypothetical protein		24425143	BMR1_03g02510	519	519	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	886067	886734	-	XP_021338624.1		XM_021482061.1	hypothetical protein		24425143	BMR1_03g02510	519	172	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	886942	892206	+						24425144	BMR1_03g02515	5265		partial;old_locus_tag=BBM_III02515
mRNA		GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	886942	892206	+	XM_012793659.1		XP_012649113.1	LCCL domain-containing protein (CCp2)		24425144	BMR1_03g02515	4800	4800	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	886942	892206	+	XP_012649113.1		XM_012793659.1	LCCL domain-containing protein (CCp2)		24425144	BMR1_03g02515	4800	1599	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	892537	893460	-						24425145	BMR1_03g02520	924		partial;old_locus_tag=BBM_III02520
mRNA		GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	892537	893460	-	XM_021482063.1		XP_021338625.1	hypothetical protein		24425145	BMR1_03g02520	687	687	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	892537	893460	-	XP_021338625.1		XM_021482063.1	hypothetical protein		24425145	BMR1_03g02520	687	228	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	893859	894678	+						24425146	BMR1_03g02525	820		partial;old_locus_tag=BBM_III02525
mRNA		GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	893859	894678	+	XM_021482064.1		XP_021338626.1	transcription factor with AP2 domain(s) (ApiAP2)		24425146	BMR1_03g02525	660	660	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	893859	894678	+	XP_021338626.1		XM_021482064.1	transcription factor with AP2 domain(s) (ApiAP2)		24425146	BMR1_03g02525	660	219	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	895222	897130	+						24425147	BMR1_03g02530	1909		partial;old_locus_tag=BBM_III02530
mRNA		GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	895222	897130	+	XM_012793662.1		XP_012649116.1	SNARE protein, putative (SYN3)		24425147	BMR1_03g02530	1848	1848	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	895222	897130	+	XP_012649116.1		XM_012793662.1	SNARE protein, putative (SYN3)		24425147	BMR1_03g02530	1848	615	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	898145	899656	-						24425148	BMR1_03g02535	1512		partial;old_locus_tag=BBM_III02535
mRNA		GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	898145	899656	-	XM_012793663.1		XP_012649117.1			24425148	BMR1_03g02535	1512	1512	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	898145	899656	-	XP_012649117.1		XM_012793663.1	hypothetical protein		24425148	BMR1_03g02535	1512	503	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	899745	901325	+						24425149	BMR1_03g02540	1581		partial;old_locus_tag=BBM_III02540
mRNA		GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	899745	901325	+	XM_012793664.1		XP_012649118.1	Importin subunit alpha-7		24425149	BMR1_03g02540	1581	1581	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	899745	901325	+	XP_012649118.1		XM_012793664.1	Importin subunit alpha-7		24425149	BMR1_03g02540	1581	526	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	902627	903362	+						24425150	BMR1_03g02545	736		partial;old_locus_tag=BBM_III02545
mRNA		GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	902627	903362	+	XM_021482065.1		XP_021338627.1	Methyltransferase-like protein 13		24425150	BMR1_03g02545	585	585	partial
CDS	with_protein	GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	902627	903362	+	XP_021338627.1		XM_021482065.1	Methyltransferase-like protein 13		24425150	BMR1_03g02545	585	194	
gene	protein_coding	GCF_000691945.2	Primary Assembly	chromosome	III	NC_027207.2	903625	904077	+						24425151	BMR1_03g02550	453		partial;old_locus_tag=BBM_III02550
