# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	382470	383170	+					emp24	39879361	BXIN_1961	701		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	382470	383170	+	XM_029015883.1		XP_028871007.1	Endosomal protein P24B	emp24	39879361	BXIN_1961	618	618	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	382470	383170	+	XP_028871007.1		XM_029015883.1	Endosomal protein P24B	emp24	39879361	BXIN_1961	618	205	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	383336	384519	-						39879362	BXIN_1962	1184		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	383336	384519	-	XM_029015884.1		XP_028871006.1	Ribonucleoside-diphosphate reductase small chain B		39879362	BXIN_1962	993	993	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	383336	384519	-	XP_028871006.1		XM_029015884.1	Ribonucleoside-diphosphate reductase small chain B		39879362	BXIN_1962	993	330	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	385088	388414	+						39879363	BXIN_1963	3327		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	385088	388414	+	XM_029015885.1		XP_028871005.1	uncharacterized protein		39879363	BXIN_1963	3327	3327	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	385088	388414	+	XP_028871005.1		XM_029015885.1	uncharacterized protein		39879363	BXIN_1963	3327	1108	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	388876	389691	+						39879364	BXIN_1964	816		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	388876	389691	+	XM_029015886.1		XP_028871004.1	uncharacterized protein		39879364	BXIN_1964	816	816	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	388876	389691	+	XP_028871004.1		XM_029015886.1	uncharacterized protein		39879364	BXIN_1964	816	271	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	390590	391546	+					cerB	39879365	BXIN_1965	957		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	390590	391546	+	XM_029015887.1		XP_028871003.1	Sphingomyelinase C	cerB	39879365	BXIN_1965	957	957	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	390590	391546	+	XP_028871003.1		XM_029015887.1	Sphingomyelinase C	cerB	39879365	BXIN_1965	957	318	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	392208	393020	+						39879366	BXIN_1966	813		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	392208	393020	+	XM_029015888.1		XP_028871002.1	uncharacterized protein		39879366	BXIN_1966	813	813	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	392208	393020	+	XP_028871002.1		XM_029015888.1	uncharacterized protein		39879366	BXIN_1966	813	270	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	394339	395724	+						39879367	BXIN_1967	1386		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	394339	395724	+	XM_029015889.1		XP_028871001.1	uncharacterized protein		39879367	BXIN_1967	1386	1386	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	394339	395724	+	XP_028871001.1		XM_029015889.1	uncharacterized protein		39879367	BXIN_1967	1386	461	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	395848	396396	-						39879368	BXIN_1968	549		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	395848	396396	-	XM_029015890.1		XP_028871010.1	uncharacterized protein		39879368	BXIN_1968	549	549	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	395848	396396	-	XP_028871010.1		XM_029015890.1	uncharacterized protein		39879368	BXIN_1968	549	182	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	400795	401545	+					cugbp1-b	39879369	BXIN_1969	751		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	400795	401545	+	XM_029015891.1		XP_028871009.1	CUGBP Elav-like family member 1-B	cugbp1-b	39879369	BXIN_1969	705	705	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	400795	401545	+	XP_028871009.1		XM_029015891.1	CUGBP Elav-like family member 1-B	cugbp1-b	39879369	BXIN_1969	705	234	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	405687	406325	+					ypt3	39879370	BXIN_1970	639		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	405687	406325	+	XM_029015892.1		XP_028871035.1	GTP-binding protein ypt3	ypt3	39879370	BXIN_1970	639	639	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	405687	406325	+	XP_028871035.1		XM_029015892.1	GTP-binding protein ypt3	ypt3	39879370	BXIN_1970	639	212	
gene	tRNA	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	407966	408037	+						39880520	BXIN_3249	72		partial
tRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	407966	408037	+				tRNA-Pro		39880520	BXIN_3249	72		partial
gene	tRNA	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	408606	408677	-						39880513	BXIN_3241	72		partial
tRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	408606	408677	-				tRNA-Pro		39880513	BXIN_3241	72		partial
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	408790	409250	+						39879371	BXIN_1971	461		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	408790	409250	+	XM_029015893.1		XP_028871036.1	uncharacterized protein		39879371	BXIN_1971	357	357	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	408790	409250	+	XP_028871036.1		XM_029015893.1	uncharacterized protein		39879371	BXIN_1971	357	118	
gene	tRNA	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	409361	409432	-						39880514	BXIN_3242	72		partial
tRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	409361	409432	-				tRNA-Pro		39880514	BXIN_3242	72		partial
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	409492	410950	-						39879372	BXIN_1972	1459		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	409492	410950	-	XM_029015894.1		XP_028871037.1	E3 ubiquitin-protein ligase RING1		39879372	BXIN_1972	1029	1029	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	409492	410950	-	XP_028871037.1		XM_029015894.1	E3 ubiquitin-protein ligase RING1		39879372	BXIN_1972	1029	342	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	411484	413512	-					utp25	39879373	BXIN_1973	2029		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	411484	413512	-	XM_029015895.1		XP_028871038.1	U3 small nucleolar RNA-associated protein 25	utp25	39879373	BXIN_1973	1833	1833	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	411484	413512	-	XP_028871038.1		XM_029015895.1	U3 small nucleolar RNA-associated protein 25	utp25	39879373	BXIN_1973	1833	610	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	414129	415529	+					metG	39879374	BXIN_1974	1401		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	414129	415529	+	XM_029015896.1		XP_028871039.1	Methionine--tRNA ligase	metG	39879374	BXIN_1974	1401	1401	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	414129	415529	+	XP_028871039.1		XM_029015896.1	Methionine--tRNA ligase	metG	39879374	BXIN_1974	1401	466	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	415637	416468	-						39879375	BXIN_1975	832		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	415637	416468	-	XM_029015897.1		XP_028871040.1	uncharacterized protein		39879375	BXIN_1975	795	795	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	415637	416468	-	XP_028871040.1		XM_029015897.1	uncharacterized protein		39879375	BXIN_1975	795	264	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	416896	418245	-						39879376	BXIN_1976	1350		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	416896	418245	-	XM_029015898.1		XP_028871041.1	uncharacterized protein		39879376	BXIN_1976	999	999	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	416896	418245	-	XP_028871041.1		XM_029015898.1	uncharacterized protein		39879376	BXIN_1976	999	332	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	418518	419610	+						39879377	BXIN_1977	1093		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	418518	419610	+	XM_029015899.1		XP_028871042.1	uncharacterized protein		39879377	BXIN_1977	705	705	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	418518	419610	+	XP_028871042.1		XM_029015899.1	uncharacterized protein		39879377	BXIN_1977	705	234	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	420268	421026	+						39879378	BXIN_1978	759		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	420268	421026	+	XM_029015900.1		XP_028871033.1	uncharacterized protein		39879378	BXIN_1978	582	582	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	420268	421026	+	XP_028871033.1		XM_029015900.1	uncharacterized protein		39879378	BXIN_1978	582	193	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	421343	422506	+						39879379	BXIN_1979	1164		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	421343	422506	+	XM_029015901.1		XP_028871034.1	Serine/arginine-rich splicing factor 4		39879379	BXIN_1979	1164	1164	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	421343	422506	+	XP_028871034.1		XM_029015901.1	Serine/arginine-rich splicing factor 4		39879379	BXIN_1979	1164	387	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	424591	427358	-						39879380	BXIN_1980	2768		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	424591	427358	-	XM_029015902.1		XP_028870817.1	DnaJ -like protein subfamily C member 21		39879380	BXIN_1980	2016	2016	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	424591	427358	-	XP_028870817.1		XM_029015902.1	DnaJ -like protein subfamily C member 21		39879380	BXIN_1980	2016	671	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	427891	429449	-						39879381	BXIN_1981	1559		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	427891	429449	-	XM_029015903.1		XP_028870816.1	putative RNA-binding protein		39879381	BXIN_1981	681	681	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	427891	429449	-	XP_028870816.1		XM_029015903.1	putative RNA-binding protein		39879381	BXIN_1981	681	226	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	431481	432071	-						39879382	BXIN_1982	591		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	431481	432071	-	XM_029015904.1		XP_028870819.1	uncharacterized protein		39879382	BXIN_1982	591	591	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	431481	432071	-	XP_028870819.1		XM_029015904.1	uncharacterized protein		39879382	BXIN_1982	591	196	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	432781	433578	-						39879383	BXIN_1983	798		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	432781	433578	-	XM_029015905.1		XP_028870818.1	Thioredoxin domain-containing protein 9		39879383	BXIN_1983	603	603	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	432781	433578	-	XP_028870818.1		XM_029015905.1	Thioredoxin domain-containing protein 9		39879383	BXIN_1983	603	200	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	434093	434822	+						39879384	BXIN_1984	730		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	434093	434822	+	XM_029015906.1		XP_028870813.1	uncharacterized protein		39879384	BXIN_1984	531	531	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	434093	434822	+	XP_028870813.1		XM_029015906.1	uncharacterized protein		39879384	BXIN_1984	531	176	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	435394	437258	+						39879385	BXIN_1985	1865		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	435394	437258	+	XM_029015907.1		XP_028870812.1	Methionine aminopeptidase 1		39879385	BXIN_1985	1092	1092	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	435394	437258	+	XP_028870812.1		XM_029015907.1	Methionine aminopeptidase 1		39879385	BXIN_1985	1092	363	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	437637	439001	+						39879386	BXIN_1986	1365		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	437637	439001	+	XM_029015908.1		XP_028870815.1	uncharacterized protein		39879386	BXIN_1986	1365	1365	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	437637	439001	+	XP_028870815.1		XM_029015908.1	uncharacterized protein		39879386	BXIN_1986	1365	454	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	441225	442754	-						39879387	BXIN_1987	1530		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	441225	442754	-	XM_029015909.1		XP_028870814.1	Terminal uridylyltransferase 7		39879387	BXIN_1987	1530	1530	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	441225	442754	-	XP_028870814.1		XM_029015909.1	Terminal uridylyltransferase 7		39879387	BXIN_1987	1530	509	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	443191	444861	+						39879388	BXIN_1988	1671		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	443191	444861	+	XM_029015910.1		XP_028870821.1	putative chaperonin		39879388	BXIN_1988	1671	1671	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	443191	444861	+	XP_028870821.1		XM_029015910.1	putative chaperonin		39879388	BXIN_1988	1671	556	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	445651	447506	+						39879389	BXIN_1989	1856		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	445651	447506	+	XM_029015911.1		XP_028870820.1	uncharacterized protein		39879389	BXIN_1989	1275	1275	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	445651	447506	+	XP_028870820.1		XM_029015911.1	uncharacterized protein		39879389	BXIN_1989	1275	424	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	448090	450662	+					rpsE	39879390	BXIN_1990	2573		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	448090	450662	+	XM_029015912.1		XP_028870852.1	30S ribosomal protein S5	rpsE	39879390	BXIN_1990	2352	2352	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	448090	450662	+	XP_028870852.1		XM_029015912.1	30S ribosomal protein S5	rpsE	39879390	BXIN_1990	2352	783	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	450967	451423	-						39879391	BXIN_1991	457		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	450967	451423	-	XM_029015913.1		XP_028870853.1	uncharacterized protein		39879391	BXIN_1991	333	333	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	450967	451423	-	XP_028870853.1		XM_029015913.1	uncharacterized protein		39879391	BXIN_1991	333	110	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	452320	452795	-						39879392	BXIN_1992	476		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	452320	452795	-	XM_029015914.1		XP_028870850.1	uncharacterized protein		39879392	BXIN_1992	402	402	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	452320	452795	-	XP_028870850.1		XM_029015914.1	uncharacterized protein		39879392	BXIN_1992	402	133	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	452937	453968	-						39879393	BXIN_1993	1032		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	452937	453968	-	XM_029015915.1		XP_028870851.1	uncharacterized protein		39879393	BXIN_1993	654	654	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	452937	453968	-	XP_028870851.1		XM_029015915.1	uncharacterized protein		39879393	BXIN_1993	654	217	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	455000	455371	-						39879394	BXIN_1994	372		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	455000	455371	-	XM_029015916.1		XP_028870848.1	Histone H2B		39879394	BXIN_1994	372	372	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	455000	455371	-	XP_028870848.1		XM_029015916.1	Histone H2B		39879394	BXIN_1994	372	123	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	457146	457610	+						39879395	BXIN_1995	465		partial
mRNA		GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	457146	457610	+	XM_029015917.1		XP_028870849.1	Serine/arginine-rich splicing factor 7		39879395	BXIN_1995	324	324	partial
CDS	with_protein	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	457146	457610	+	XP_028870849.1		XM_029015917.1	Serine/arginine-rich splicing factor 7		39879395	BXIN_1995	324	107	
gene	protein_coding	GCF_002095265.1	Primary Assembly	unplaced scaffold		NW_021639282.1	457765	459071	-					skr-1	39879396	BXIN_1996	1307		partial
