# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
mRNA		GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638330.1	363951	366224	-	XM_029011725.1		XP_028867558.1	RING zinc finger containing protein		39875085	BOVATA_028080	2067	2067	partial
CDS	with_protein	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638330.1	363951	366224	-	XP_028867558.1		XM_029011725.1	RING zinc finger containing protein		39875085	BOVATA_028080	2067	688	
gene	protein_coding	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638330.1	366398	367446	+						39875086	BOVATA_028090	1049		partial
mRNA		GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638330.1	366398	367446	+	XM_029011726.1		XP_028867559.1	transmembrane 147-like protein		39875086	BOVATA_028090	693	693	partial
CDS	with_protein	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638330.1	366398	367446	+	XP_028867559.1		XM_029011726.1	transmembrane 147-like protein		39875086	BOVATA_028090	693	230	
gene	protein_coding	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638330.1	369148	371089	-						39875087	BOVATA_028100	1942		partial
mRNA		GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638330.1	369148	371089	-	XM_029011727.1		XP_028867560.1	domain containing protein		39875087	BOVATA_028100	1464	1464	partial
CDS	with_protein	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638330.1	369148	371089	-	XP_028867560.1		XM_029011727.1	domain containing protein		39875087	BOVATA_028100	1464	487	
gene	protein_coding	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638330.1	371495	373433	-						39875088	BOVATA_028110	1939		partial
mRNA		GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638330.1	371495	373433	-	XM_029011728.1		XP_028867561.1	Filamin ABP280 repeat-containing protein, putative		39875088	BOVATA_028110	1458	1458	partial
CDS	with_protein	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638330.1	371495	373433	-	XP_028867561.1		XM_029011728.1	Filamin ABP280 repeat-containing protein, putative		39875088	BOVATA_028110	1458	485	
gene	protein_coding	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638330.1	376148	378361	+						39875089	BOVATA_028120	2214		partial
mRNA		GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638330.1	376148	378361	+	XM_029011729.1		XP_028867562.1	NADPH-ferrihemo reductase		39875089	BOVATA_028120	2019	2019	partial
CDS	with_protein	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638330.1	376148	378361	+	XP_028867562.1		XM_029011729.1	NADPH-ferrihemo reductase		39875089	BOVATA_028120	2019	672	
gene	protein_coding	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638330.1	378477	379662	-						39875090	BOVATA_028130	1186		partial
mRNA		GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638330.1	378477	379662	-	XM_029011730.1		XP_028867563.1	phosphoadenosine phosphosulfate reductase family domain containing protein		39875090	BOVATA_028130	741	741	partial
CDS	with_protein	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638330.1	378477	379662	-	XP_028867563.1		XM_029011730.1	phosphoadenosine phosphosulfate reductase family domain containing protein		39875090	BOVATA_028130	741	246	
gene	protein_coding	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638330.1	379850	380369	+						39875091	BOVATA_028140	520		partial
mRNA		GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638330.1	379850	380369	+	XM_029011731.1		XP_028867564.1	RNA recognition motif-containing protein		39875091	BOVATA_028140	420	420	partial
CDS	with_protein	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638330.1	379850	380369	+	XP_028867564.1		XM_029011731.1	RNA recognition motif-containing protein		39875091	BOVATA_028140	420	139	
gene	protein_coding	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638330.1	381235	383198	+						39875092	BOVATA_028150	1964		partial
mRNA		GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638330.1	381235	383198	+	XM_029011732.1		XP_028867565.1	cyclin-dependent kinase regulatory subunit		39875092	BOVATA_028150	1677	1677	partial
CDS	with_protein	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638330.1	381235	383198	+	XP_028867565.1		XM_029011732.1	cyclin-dependent kinase regulatory subunit		39875092	BOVATA_028150	1677	558	
gene	protein_coding	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638330.1	384134	386914	+						39875093	BOVATA_028160	2781		partial
mRNA		GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638330.1	384134	386914	+	XM_029011733.1		XP_028867566.1	uncharacterized protein		39875093	BOVATA_028160	2781	2781	partial
CDS	with_protein	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638330.1	384134	386914	+	XP_028867566.1		XM_029011733.1	uncharacterized protein		39875093	BOVATA_028160	2781	926	
gene	protein_coding	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638330.1	388625	389377	+						39875094	BOVATA_028170	753		partial
mRNA		GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638330.1	388625	389377	+	XM_029011734.1		XP_028867567.1	uncharacterized protein		39875094	BOVATA_028170	753	753	partial
CDS	with_protein	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638330.1	388625	389377	+	XP_028867567.1		XM_029011734.1	uncharacterized protein		39875094	BOVATA_028170	753	250	
gene	protein_coding	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638330.1	390035	391213	-						39875095	BOVATA_028180	1179		partial
mRNA		GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638330.1	390035	391213	-	XM_029011735.1		XP_028867568.1	uncharacterized protein		39875095	BOVATA_028180	957	957	partial
CDS	with_protein	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638330.1	390035	391213	-	XP_028867568.1		XM_029011735.1	uncharacterized protein		39875095	BOVATA_028180	957	318	
gene	protein_coding	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638330.1	391465	393657	-						39875096	BOVATA_028190	2193		partial
mRNA		GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638330.1	391465	393657	-	XM_029011736.1		XP_028867569.1	cysteine-tRNA synthetase		39875096	BOVATA_028190	1932	1932	partial
CDS	with_protein	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638330.1	391465	393657	-	XP_028867569.1		XM_029011736.1	cysteine-tRNA synthetase		39875096	BOVATA_028190	1932	643	
gene	protein_coding	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638330.1	393869	396612	+						39875097	BOVATA_028200	2744		partial
mRNA		GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638330.1	393869	396612	+	XM_029011737.1		XP_028867570.1	Streptococcus pyogenes, putative		39875097	BOVATA_028200	2427	2427	partial
CDS	with_protein	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638330.1	393869	396612	+	XP_028867570.1		XM_029011737.1	Streptococcus pyogenes, putative		39875097	BOVATA_028200	2427	808	
gene	protein_coding	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638330.1	397413	399182	+						39875098	BOVATA_028210	1770		partial
mRNA		GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638330.1	397413	399182	+	XM_029011738.1		XP_028867571.1	uncharacterized protein		39875098	BOVATA_028210	1149	1149	partial
CDS	with_protein	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638330.1	397413	399182	+	XP_028867571.1		XM_029011738.1	uncharacterized protein		39875098	BOVATA_028210	1149	382	
gene	protein_coding	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638330.1	399283	401658	+						39875099	BOVATA_028220	2376		partial
mRNA		GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638330.1	399283	401658	+	XM_029011739.1		XP_028867572.1	uncharacterized protein		39875099	BOVATA_028220	1551	1551	partial
CDS	with_protein	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638330.1	399283	401658	+	XP_028867572.1		XM_029011739.1	uncharacterized protein		39875099	BOVATA_028220	1551	516	
gene	protein_coding	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638330.1	401737	403059	+						39875100	BOVATA_028230	1323		partial
mRNA		GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638330.1	401737	403059	+	XM_029011740.1		XP_028867573.1	surE, putative		39875100	BOVATA_028230	1323	1323	partial
CDS	with_protein	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638330.1	401737	403059	+	XP_028867573.1		XM_029011740.1	surE, putative		39875100	BOVATA_028230	1323	440	
gene	protein_coding	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638330.1	404147	404935	-						39875101	BOVATA_028240	789		partial
mRNA		GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638330.1	404147	404935	-	XM_029011741.1		XP_028867574.1	thioesterase family protein, putative		39875101	BOVATA_028240	789	789	partial
CDS	with_protein	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638330.1	404147	404935	-	XP_028867574.1		XM_029011741.1	thioesterase family protein, putative		39875101	BOVATA_028240	789	262	
gene	protein_coding	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638330.1	405781	406428	+						39875102	BOVATA_028250	648		partial
mRNA		GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638330.1	405781	406428	+	XM_029011742.1		XP_028867575.1	signal peptide containing protein, putative		39875102	BOVATA_028250	648	648	partial
CDS	with_protein	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638330.1	405781	406428	+	XP_028867575.1		XM_029011742.1	signal peptide containing protein, putative		39875102	BOVATA_028250	648	215	
gene	protein_coding	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638330.1	406768	408010	-						39875103	BOVATA_028260	1243		partial
mRNA		GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638330.1	406768	408010	-	XM_029011743.1		XP_028867576.1	uncharacterized protein		39875103	BOVATA_028260	1173	1173	partial
CDS	with_protein	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638330.1	406768	408010	-	XP_028867576.1		XM_029011743.1	uncharacterized protein		39875103	BOVATA_028260	1173	390	
gene	protein_coding	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638330.1	408593	409363	+						39875104	BOVATA_028270	771		partial
mRNA		GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638330.1	408593	409363	+	XM_029011744.1		XP_028867577.1	myosin heavy chain, putative		39875104	BOVATA_028270	543	543	partial
CDS	with_protein	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638330.1	408593	409363	+	XP_028867577.1		XM_029011744.1	myosin heavy chain, putative		39875104	BOVATA_028270	543	180	
gene	protein_coding	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638330.1	409556	410113	-						39875105	BOVATA_028280	558		partial
mRNA		GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638330.1	409556	410113	-	XM_029011745.1		XP_028867578.1	CS domain-containing protein, putative		39875105	BOVATA_028280	516	516	partial
CDS	with_protein	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638330.1	409556	410113	-	XP_028867578.1		XM_029011745.1	CS domain-containing protein, putative		39875105	BOVATA_028280	516	171	
gene	protein_coding	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638330.1	410328	411497	+						39875106	BOVATA_028290	1170		partial
mRNA		GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638330.1	410328	411497	+	XM_029011746.1		XP_028867579.1	DNA helicase, putative		39875106	BOVATA_028290	1170	1170	partial
CDS	with_protein	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638330.1	410328	411497	+	XP_028867579.1		XM_029011746.1	DNA helicase, putative		39875106	BOVATA_028290	1170	389	
gene	protein_coding	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638330.1	411676	413599	-						39875107	BOVATA_028300	1924		partial
mRNA		GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638330.1	411676	413599	-	XM_029011747.1		XP_028867580.1	splicing factor 3a		39875107	BOVATA_028300	1602	1602	partial
CDS	with_protein	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638330.1	411676	413599	-	XP_028867580.1		XM_029011747.1	splicing factor 3a		39875107	BOVATA_028300	1602	533	
gene	protein_coding	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638330.1	413706	416159	-						39875108	BOVATA_028310	2454		partial
mRNA		GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638330.1	413706	416159	-	XM_029011748.1		XP_028867581.1	fumarate hydratase		39875108	BOVATA_028310	1740	1740	partial
CDS	with_protein	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638330.1	413706	416159	-	XP_028867581.1		XM_029011748.1	fumarate hydratase		39875108	BOVATA_028310	1740	579	
gene	protein_coding	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638330.1	416438	419393	+						39875109	BOVATA_028320	2956		partial
mRNA		GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638330.1	416438	419393	+	XM_029011749.1		XP_028867582.1	uncharacterized protein		39875109	BOVATA_028320	2625	2625	partial
CDS	with_protein	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638330.1	416438	419393	+	XP_028867582.1		XM_029011749.1	uncharacterized protein		39875109	BOVATA_028320	2625	874	
gene	protein_coding	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638330.1	419064	419438	-						39875110	BOVATA_028330	375		partial
mRNA		GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638330.1	419064	419438	-	XM_029011750.1		XP_028867583.1	transcription termination factor, putative		39875110	BOVATA_028330	375	375	partial
CDS	with_protein	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638330.1	419064	419438	-	XP_028867583.1		XM_029011750.1	transcription termination factor, putative		39875110	BOVATA_028330	375	124	
gene	protein_coding	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638330.1	419574	420435	-						39875111	BOVATA_028340	862		partial
mRNA		GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638330.1	419574	420435	-	XM_029011751.1		XP_028867584.1	Ubx5, putative		39875111	BOVATA_028340	756	756	partial
CDS	with_protein	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638330.1	419574	420435	-	XP_028867584.1		XM_029011751.1	Ubx5, putative		39875111	BOVATA_028340	756	251	
gene	protein_coding	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638330.1	420729	422624	-						39875112	BOVATA_028350	1896		partial
mRNA		GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638330.1	420729	422624	-	XM_029011752.1		XP_028867585.1	uncharacterized protein		39875112	BOVATA_028350	1896	1896	partial
CDS	with_protein	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638330.1	420729	422624	-	XP_028867585.1		XM_029011752.1	uncharacterized protein		39875112	BOVATA_028350	1896	631	
gene	protein_coding	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638330.1	420958	421796	+						39875113	BOVATA_028360	839		partial
mRNA		GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638330.1	420958	421796	+	XM_029011753.1		XP_028867586.1	NUDIX hydrolase, putative		39875113	BOVATA_028360	687	687	partial
CDS	with_protein	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638330.1	420958	421796	+	XP_028867586.1		XM_029011753.1	NUDIX hydrolase, putative		39875113	BOVATA_028360	687	228	
gene	protein_coding	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638330.1	422708	423088	+						39875114	BOVATA_028370	381		partial
mRNA		GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638330.1	422708	423088	+	XM_029011754.1		XP_028867587.1	carnitine O-acetyltransferase, putative		39875114	BOVATA_028370	381	381	partial
CDS	with_protein	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638330.1	422708	423088	+	XP_028867587.1		XM_029011754.1	carnitine O-acetyltransferase, putative		39875114	BOVATA_028370	381	126	
gene	protein_coding	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638330.1	422738	424105	-						39875115	BOVATA_028380	1368		partial
mRNA		GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638330.1	422738	424105	-	XM_029011755.1		XP_028867588.1	D-box splicing factor-binding site containing protein, putative		39875115	BOVATA_028380	1368	1368	partial
CDS	with_protein	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638330.1	422738	424105	-	XP_028867588.1		XM_029011755.1	D-box splicing factor-binding site containing protein, putative		39875115	BOVATA_028380	1368	455	
gene	protein_coding	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638330.1	424579	426465	+						39875116	BOVATA_028390	1887		partial
mRNA		GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638330.1	424579	426465	+	XM_029011756.1		XP_028867589.1	glutamate--cysteine ligase		39875116	BOVATA_028390	1887	1887	partial
CDS	with_protein	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638330.1	424579	426465	+	XP_028867589.1		XM_029011756.1	glutamate--cysteine ligase		39875116	BOVATA_028390	1887	628	
gene	protein_coding	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638330.1	426477	427749	-						39875117	BOVATA_028400	1273		partial
mRNA		GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638330.1	426477	427749	-	XM_029011757.1		XP_028867590.1	alkylated DNA repair protein		39875117	BOVATA_028400	1128	1128	partial
CDS	with_protein	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638330.1	426477	427749	-	XP_028867590.1		XM_029011757.1	alkylated DNA repair protein		39875117	BOVATA_028400	1128	375	
gene	protein_coding	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638330.1	428120	429325	-						39875118	BOVATA_028410	1206		partial
mRNA		GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638330.1	428120	429325	-	XM_029011758.1		XP_028867591.1	DNA-directed RNA polymerase		39875118	BOVATA_028410	1206	1206	partial
CDS	with_protein	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638330.1	428120	429325	-	XP_028867591.1		XM_029011758.1	DNA-directed RNA polymerase		39875118	BOVATA_028410	1206	401	
gene	protein_coding	GCF_002897235.1	Primary Assembly	unplaced scaffold		NW_021638330.1	430303	431289	-						39875119	BOVATA_028420	987		partial
